IsNegative,Text
1,"Gene oyunculuk konuþuyor be özellikle Fatih artman ." 
1,"Güzel dizi. Oyunculuklarda gayet iyi. Ýzleyin derim."
1,"Ýzlenebilinir güzel dizi tavsiye ederim "
1,"Müthiþ bir dizi, alýþýlmýþýn dýþýnda kendine has ve toplumumuzda var olan içsel durumlarý ele almasý paha biçilemez"
1,"bayýldýým!! o kadar güzel ki nasýl bittiðini anlamýyorum. Ferdi Özbeðennin þarkýyý söylemeye baþladýðý yere kalbimi býrakýyorum her seferinde."
1,"dizi aþýrý sarýyor yalnýz , galiba en iyi yerli netflix yapýmý olabilir."
1,"Dizideki diyaloglara bitiyorum ya.Fatih Akman resmen yaþýyor karakteri.Netflixin Türk yapýmlarý arasýnda en iyi olma yolunda ilerliyor benim için."  
1,"Ýzleyelim efenim"
1,"Çok sürükleyici ilerliyor olmasýný seviyorum"
1,"Habire içki içmesi ve yaptýðý davranýþlar Sinandan soðumama sebep olsa da dizi bence gayet iyi"   
1,"ama dizi güzel kendi içinde melankolik bir havasý var."
1,"dizide en sevdiðim kýsýmlar meltem ve yasin karakterlerinin birbirleri ile yaptýðý saðlýksýz iletiþim anlarý. çok tanýdýk mý geliyor ne bayaðý hoþuma gitti."
1,"yönetmene hayran kaldým"
1,"Tiplemeler güzel. Gýcýðýma giden konular harici dizi de kaliteli izlenebilir bir Türk dizisi "
1,"Ben çok beðendim. Oyunculuklar, görüntüler ve çekimler o kadar iyi ki yabancýlara taþ cýkarýr. Özellikle Öykü K. harika. Melisa yý cok sevdim dobra net kendini bilen bir kadýn . Özellikle þu ezberci moron adama Sinan a iyi dersðini verdi"
1,"Bir takým hatalarý görmezden gelirsek dizi harbiden güzel."   
1,"Fatih Artmancým çok güzel oynamýþsýn tebrik ediyorum bu arada."
1,"Geçiþ intorsu olarak ghetto yu çekmeleri güzel olmuþ ."
1,"görüntü yönetmeni alnýný verir misin öpecem de"
1,"Dizi baya güzel yalnýz kürtçeyi alt yazý olarak çevirseydiniz çok güzel olacakmýþ ki bu diziyle alakalý sanýrým daha güzel olacakmýþ ne konuþuldu anlayamadým ki merakta ettim açýkcasý"
1,"gerçekten güzel ve kaliteli bir içerik"
1,"müzik seçimleri çok hoþuma gitti gerçekten baþarýlý bir bölüm."
1,"bu bölüm Önerin oyunculuða düþtük"
1,"güzel kaliteli bir dizi"
1,"oyunculuklar muhteþem.Helal olsun."
1,"Sonunda çok aðladým acayip dokunaklý bir sahneydi. Ruhiyeye de çok üzülüyorum. Kimse onun için bir þey yapmýyor, Meryem hariç. Sadece doðru düzgün dinlenmeye ve konuþmaya ihtiyacý var."
1,"Kadýnlara uygulanan psikolojik þiddetin sonuclarýna deyýnmelerý ýyý olmus."
1,"Sahneler diyaloglar kýsa olsa da cok etkileyici "
1,"Ýlk defa bir Türk dizisinde duygu geçiþini yakaladým. Demek ki yapýnca oluyormuþ. Reklam döndürmek için 50 dakika sahne geçiþlerine, realite bu diye yutturulan gereksiz diyaloglara gerek yokmuþ! Devasa prodüksiyonlara, binlerce liralýk kaþelere ihtiyaç yokmuþ! Kutluyorum."
1,"Toplumumuzun gerçekleri gözümün önünde gibi çok baþarýlý oyuncularý da senaryo da"
1,"dizi yeni Türkiyeyi tüm toplumsal bölünmüþlükleriyle anlatýyor, sonunda da eski Türkiyeden müziklerle bitiriyor."
1,"Dizi mükemmel lâkin reklamdan fýrsat bulup seyredebilirsem"
1,"Kim seçiyo olm bu müzikleri? gidicem paçasýna tutunacam baba beni padawanýn yap diyecem is it possible to learn this power diyecem"
1,"toplumun genel durumunu yansýtan komple deliyiz ama içten samimi dizi olmuþ"
1,"öyle ki 2.sezon var mý diye baktým. 2.sezonun olmadýðýný anlayýnca son bölümü uzata uzata izliyorum."
1,"Evet bende çok beðendim"
1,"çok sade ama bir o kadar da harika"
1,"sondaki müzik çok güzel"
1,"ya son sahneler cok güzeldi sondaki fon müziðini bilen varsa yazabilir mi"
1,"En iyi bölüm bu bölümdü o kadar iyiydi ki en iyisiydi yani"
1,"her oyuncu ayrý ayrý döktürmüþ"
1,"Güzel bir dizi. Arka plandaki müzikler 78-80 sonrasý yaþanan büyük deðiþimi ( ben karþý devrim diyorum) sembolize ediyor. Herkes dizinin sonunda kendi korkularýyla yüzleþti. Peri Kabullendi. Ruhiye kabusuyla barýþtý. Bir anlamda mutlu sonBiz izleyiciler de burada kendi korkularýmýzý yorumlarýmýzla ifade ettik. Uzlaþmazlýðý kendimizde arayalým. Çünkü kahramanlar kendileriyle barýþtý, kabullendi. Ali Sadi hoca bile yüzleþti ya siz"
1,"Çok güzel baþarýlý bir dizi."
1,"izlediðim en iyi Türk dizisiydi .Gerçekten oyunculuklar ve çekimler süper!"
1,"Mesela; çok ince dokunuþlar, küçük nüanslar, oyunculuklar, bazý diyaloglar, retro görüntüler, inanýlmaz profesyonel çekimler, 2019-2020 yýlýnda olmasýna raðmen eski Ýstanbul havasý her þey mükemmel. Ters köþe yapmayý da seviyorlar. Mesela ilk bölümde dümenci bir hoca efendi olacak sandýk (fetoya da benzetmiþler tipi) fakat hoca filmdeki en güzel karakterlerden biri. "
1,"Neresinden bakarsan bak baþarýlý bir dizi. Ýlk defa bizimkilerin bir dizisini beðendim. Her karakter ayrý bir yaþam öyküsü."
1,"En çok beðendiklerimse oyunculuklarý oldu. Hepsi harikaydý. Ýkinci sezonu merakla bekleyeceðim"
1,"Gerçekten çok baþarýlý bir diziydi. Almýþlar Türk halkýný direkt dizi yapmýþlar o kadar doðaldý ki. Dizideki insanlarýn düþünce ve yaþayýþ çeþitleri ayný hayatýmýzdaki gibi. Bazý belirsizlikler ve hikayesi tam tamamlanmayan karakterler var. Bunlar için de ikinci sezonu dört gözle bekliyorum. Ýzlediðim en iyi Türk dizilerinden."
1,"Gerçekten izlediðim en güzel türk netflix dizilerinden biriydiii tek kelimeyle baaa yýll dýmmm 2. sezon bir an önce gelsin sabýrsýzlýkla bekliyorumm "
1,"izlediðim en iyi bilim kurgu"
1,"yav dizi güzel tek seferde bütün bölümleri neredeyse izledim"
1,"O kadar güzeldi ki . Þimdiye kadar izlediðim en iyi Türk dijital dizilerinden biri ."   
1,"Konular ekrana ve insana çok iyi bir þekilde yansýtýlmýþ. Bütün oyuncularýn rollerini harika oynamasi." 
1,"abi yok böyle bir þey. aþýrý beðendim. hoca ve kýzýnýn sahnelerinde sürekli aðladým. aklýma babamla hiç olmayan iliþkimizi getirdi. hocaya karþý aþýrý önyargýlýydým. ama asla tahmin ettiðim biri gibi çýkmadý. efsaneydi ya. beklemeyin izleyin hemen"
1,"Türkler böyle kaliteli içerikler yapmaya devam etse keþke"
1,"Güzel diziydi"
1,"sydney lemmon karektere mükemmel uymuþ"
1,"Keyifle izledim, ikinci sezonu görmek için sabýrsýzlanýyorum"
1,"Bu diziye bayýldým. Ýzlemek isteyenlere tavsiye ederim. Oyuncular çok iyi 2.sezonu sabýrsýzlýkla bekliyor. Ýyi seyirler"
1,"Konusu uyuyorsa, direkt baþlayýn. Çok kalite dizi."
1,"Harika bir dizi. Kesinlikle izlemenizi tavsiye ederim"
1,"Marvel sever olarak kuruyemiþçinin Arka Sokaklar izlerken aldýðý zevki alarak izledim"
1,"Bu yorumu görmem diziye baþlamama yetti teþekkürler" 
1,"Güzele benziyor ama fazla sürmez bence"
1,"Ýzlemesý zevkli süpernatural tarzý býraz daha yenýlýkcý kalýtelý býr dýzý"
1,"TAVSIYE EDERÝM"
1,"Ýzlemeyen arkadaþlar hiç düþünmeden baþlayýn hatta hafta sonuna denk getirip bir gecede bitirin"
1,"Emeði geçen herkese çok teþekkür ederim elinize saðlýk"
1,"Güzel!"
1,"Sevgili DÝZÝSÝ BOX AÝLESÝ efsane bir dizi daha bizlere kazandýrdýðýnýz için teþekkürleriyiki varsýnýzsizleri seviyoruz."
1,"Hulu yine güzel bir iþ çýkartmýþ gibi görünüyor. Bence dizi türleri arasýna macera falan var ama fantastik eklenmeli birde."
1,"çok güzeldi ilk bölümü"
1,"her dakikasý ayrý gerilim ve gizem bayýldým"
1,"Dizi güzel sardý, zaten eskiden marvel mobil ve tarayýcý oyunu oynadýgým için karakterleri az cok biliyorum. Bariz bi platformun bunu dizi yapmamasý güzel olmuþ  Sezon umarým ayný hýzda devam ediyordur."
1,"izlemedinse izle bunu güzel"
1,"Ýlerde dine baðlanmazsa izlerim. Beni sardý biraz"
1,"dizi uzmaný bir profesör ve eþi benzeri olmayan bir gözlemci olarak söylüyorum.izlenir güzel dizi."
1,"constantine supernaturel karýþýmý bir dizi . izlenirmi ? hemde nasýl"
1,"gayet güzeldi 2.bölümü sabýrsýzlýkla bekliyorum"
1,"valla çok iyi baþladý, inþallah böyle devam eder, Supernatural son sezon olduðunu düþünürsek böyle bir dizi gelmesi iyi oldu"
1,"ilk bölüm gayet iyiydi izlenir."
1,"dizi yokluðunda belgesellerden çok iyidir .teþekkürler"
1,"sardý"
1,"saçma sapan dizilerden sonra ilaç gibi"
1,"saçma sapan dizilerden sonra ilaç gibi"
1,"ýyý gidiyorr sevýyorum bu turu"
1,"saðlam gidiyor güzel dizi."
1,"dizi sardý, güzel gidiyor."
1,"Ana en iyi karakter gibi duruyor 4 bölümdür ama Gabriela her an süpriz yapabilir"
1,"ananýn karakteri iyi yazýlmýþ ve oynayan oyuncu da iþini iyi yapmýþ"
1,"emeðinize saðlýk" 
1,"Çok güzel dizi gelde yeni sezonu bekle ýmdp side cok az bence en az 8"
1,"Olmuþ"
1,"Bu diziyi sundugunuz icin tesekkürler Izlenmeye deger."
1,"çok supernational bi sondu hele müzikle beraber harika gidiyo hadi bakalým"
1,"Under the Dome gibi iyi baþlayýp sonra üzmesin bizi."
1,"7 milyar insanýn öldüðü. Kimin nasýl yaþadýðý belirsiz, gizemli bir baþlangýç. Ýzlenmeli"
1,"Ýyi baþladý kadro güzel"
1,"Baþlayalým bakalým fena durmuyor"
1,"Yerimizi alalým. ve kitabýný tekrar okuyalým bakalým kitapla paralel gidecek mi ?"
1,"Dünyanýn sonunun gelmesi ve kalanlarýn hayatta kalma mücadelesini izlemeyi seviyorum, twd vs gerçi o bozdu ama neyse umarým bu güzel olacak"
1,"Baþlasa da izlesek"
1,"yýllar önce stephen king in mahþer adlý filmini VCD olarak 8cd þeklinde izlemiþtim. dizide onun temasý var. fragmaný görür görmen anladým. filmi kadar buda güzeldir"
1,"cipsleri hazýrladým bekliyorum"
1,"açýkcasý güzel dizi. yorumlarda güzel olmadýðýný savunan arkadaþlara kulak asmayýn, sevdiyseniz bu tarzý Utopia 2020&#8242; 2013 izlemenizi tavsiye ederim izlenimlerime göre, yakýnlar biri birilerine konu olarak. Stephen King aga yapýyor adam."
1,"Çok güzel bi dizi ve sürükleyici stephen king kitabýnda uyarlanmýþtýr"
1,"ilk bölüm için baþarýlý kitap okuyan biri olarak uyarlamayý ve hikaye akýþýný sevdim"
1,"yani devamýný izlemekte fayda olabilir." 
1,"gayet iyi"
1,"genel itibari ile salgin sonrasi kiyamet gunleri ama bir tutam dogaustu kurgu da eklemisler diziye bakalim devami nasil olacak"
1,"güzel bir dizi olucak geleceði parlak"
1,"bence iyi"
1,"Amber Heard var diye geldim, fazla beklentim yoktu ama beklediðimden güzel çýktý. Bu arada amber herhalde çok dandik bir rolde çünkü ilk bölümde yoktu bile"
1,"sayim abi bence deðildi hatta heves bile verdi. Bir diziden beklenen herþeyin fazla üzerinde haberin olsun, sen ne bekliyorsun anlamadým ama"
1,"Romaný da okudum, 1994teki filmini de izledim. Oyuncu kadrosuna baktýðýmda zevkten yað gibi eriyorum."
1,"Bu diziye inancým tam. Umarým propoganda, sosyal mesajlar filan vermeye çalýþarak berbat etmezler."
1,"Dizi en azýndan kaliteli bir prodüksyonla çekilmiþ. O açýdan ne olursa olsun izlenebilir olacaktýr. Tek sorun uzatmak amacýyla olmadýk konulara girip çýkmasý olabilir, göreceðiz."
1,"Oyuncu kadrosu çok muazzam iyi ,1 sezonla kalmasa keþke diðer King dizileri gibi .þimdilik fena deðil derim ,2 bölüm gelsin"
1,"dizi güzel gözüküyor, müzikler de iyi, eþ cinsellikte yok izlenir."
1,"tek kelimeyle efsane"
1,"Kesinlikle izleyin mükemmel"
1,"10 numara 5 yýldýz 100 puan"
1,"Sadece þunu diyorum : ÝZLE"
1,"Mükemmel, mükemmel, mükemmel. Tüm duygularý yaþamanýzý saðlýyor, hiç bitmese dediðim dizilerdendi."
1,"Harika !"
1,"kalite kokan bir dizi devamý gelir i bilmem ama kesinlikle tavsiye ederim zevkle izledim. Akýcýlýk oyunculuk kostüm herþey çok iyi kendinizi dizinin içinde gibi hissediyorsunuz."
1,"tek kelime ile  mükemmel" 
1,"Mükkemmel ötesi bir dizi beni tekrar santraç a baþlatan dizidir."
1,"dizinin konusu satranç olsa da satrançla boðmuyor insaný. Hikaye ve oyunculuklar çok iyi. Karakterlerin çocuk, gençlik ve büyük halleri bu kadar mý iyi seçilir. Gerçekten böyle bir satranç oyuncusu var mýdýr bilmiyorum ama sýradýþý bir hikayeyi baþarýlý anlatmýþlar. Sýkýlmadan izlersiniz."
1,"Neden kadýn karakter seçtiler bilmiyorum Güçlü kadýn zýrvalýklarýndan dolayý mý acaba diye düþünmeden edemiyor insan. pazarlama stratejisi olabilir. Neyse Anna Taylor-Joyu da severim, Split ve The Witch filmlerinde aþýk olmuþtum kendisine  oyunculuðu çok iyi"
1,"Deðiþik bi tarz geçtiði dönemi iyi yansýtmýþlar bence güzeldi keþke sonunu biraz daha ilerletip bitseydi diyor insan 7/10luk bi dizi."
1,"Netflix bu mini dizileri yapýyor."
1,"Satranca o kadar meraklý olmasam da izlerken baya keyif verdi kesinlikle izleyin."
1,"ortaokulda zorla santranç dersi vermiþlerdi zamanýna ve ben asla zevk alamýyordum zorla oynardým. bu dizi santranca farklý biaçýdan bakmamý saðladý sevmeyen ben bianda kendimi yeniden ama bu sefer zevkle santranç oynarken buldum. izleyin izlettirin. AYRICA anya taylor joy sen nasýl bir oyuncusun !!!"
1,"harikaydý "
1,"peaky blinderstaki kýz bu izlenir"
1,"Oyunculuk, duygu aktarýmý, müzikler hepsi muazzam, 9/10"
1,"Ýzleyin, izlettirin!"
1,"Dizi satranç ile alakadar olanlar için çok daha keyifli olacaktýr ancak satranca hiç ilgi duymuyor bile olsanýz bu diziyi izlememek için bir sebep deðil. Oldukça keyifli, yer yer dram öðelerini de içinde barýndýran seyir zevki çok yüksek, oyunculuklarýn genel anlamda çok baþarýlý olduðu güzel bir dizi. Vakit kaybetmeyin ve izleyin."
1,"Düþünmeden baþlayýn, su gibi akýp gidiyor. Uzun zamandýr bu kadar kaliteli bir yapým görmemiþtim."
1,"Diziyi bir hafta önce bitirmeme raðmen Beth Harmondan kalbimi alamýyorum"
1,"gerçek bir þaheser olduðuna inandýðým türdendir kendileri. izleyin, izlettirin."
1,"Güzel gidiyor sardý"
1,"Onun haricinde arka fon müziklerine ve ýþýða bayýldým farklý bir havayý hissettiriyor"
1,"Bahsedilen kadar var tek kelime ile MÜKEMMEL!"
1,"Harbiden çok beðendim"
1,"herkes çok beðenmiþ bende izliyim dedim cidden iyi dizi"
1,"overrated zýrva"
1,"Çok güzel ya baya sarýyor ilk bölümün full çocukluðunu anlatmasý iyi olmuþ"
1,"Yeni baþlayacaklara hiç düþünmeyin,kararsýz kalmayýn çünkü gerçekten mükemmel yapýlmýþ."
1,"etkileyiciydi"
1,"güzel dizi devam kýzý baðýmlý yaptýlar mk sizin"
1,"dizi bir anda çok popüler olduðu için neymiþ ne deðilmiþ diye merak edip konusunu okumuþtum az önce ilk bölümü izledim. güzeldi, satrançla ilgili olun veya olmayýn hiç sýkmadan izlettiriyor. umarým bu þekilde devam eder."
1,"Etkileyici bir dizi, izlemenizi tavsiye ederim."
1,"KESINLIKLE DÜÞÜNMEDEN BASLAYIN VIZE HAFTAMDA KEÞFETMESEYDIM BENIM ICIN DAHA IYI OLURDU NEYSE SIZ BASLAYIN ON NUMARA"
1,"filmin konusu ve oyuncularýn olmayan mimikleri bile çok etkileyici hadi bismillah"
1,"fevkaladeee ."
1,"mükemmel diziydi ama bu bir diziden daha fazlasýydý, bana çok farklý hissettirdi."
1,"Finalden geliyorum, ef-sa-ne mutlaka izleyin "
1,"diziyi izlerken halay çekiyorum resmen süper ya"
1,"Dizi çok hoþuma gitti akýcý ilerliyor izlerken sýkmýyor ama "
1,"çok etkileyici geldi bana"
1,"Bu bölümü benden daha iyi içinde, damarlarýnda hissedecek az kiþi vardýr. Zira katýldýðým ilk turnuva, ayný zamanda ilk paramý kazandýðým yerdi"
1,"O heyecaný, o havayý anlatmama olanak yok. Önerim, hiç satranç bilmiyorsanýz bile sýrf o güzelliði yaþamak için yerel bir turnuvaya katýlýn. Piþman olmazsýnýz."
1,"Güzel ilerliyor santranca ilgisi olanlarýn sevebileceði bir dizi"
1,"Stranç tahtasý görmüyoruz bu nasýl Stranç dizisi diyen arkadaþlar var. Arkadaþlar zaten stranç öðrenmeye geldiyseniz yanlýþ yerdesiniz amacýnýz dizi izlemek ise sizi þöyle alalým  Ýyi seyirler."
1,"Hemen baþla "
1,"muhteþem bir dizi"
1,"Çok kaliteli"
1,"Çok iyi"
1,"Uzun zamandýr atlamadan izlediðim iki diziden biri Netflýx isterse dizi yapabiliyormuþ" 
1,"gerçekten iyi bir dizi ya su gibi akýp gidiyor bölümler ne ara bitti anlamýyorum uzun zamandýr dizi izlemiyordum iyi geldi"
1,"Konu iþleniþi, dönemin hissi ve oyunculuklar gerçekten harika."
1,"Dizi çok iyi gidiyor Mini diziler nedense hep iyi oluyor zaten "
1,"çok güzel dizi ya."
1,"Ulan tek oturuþta bitecek sanýrým. Son 2 bölüm kaldý"
1,"beðendim"
1,"çok iyi ya"
1,"mükemmel"
1,"harika bir dizi inþallah 2.sezonu çýka" 
1,"Çok kaliteli diziydi her bölümünü severek izledim netflix umarým böyle kaliteli diziler yapmaya devam eder."
1,"Garibin yüzü de gülür dedirten þekerden de tatlý ayný zamanda da tutkulu bir dizi olmuþ. Bayýldýmmm"
1,"Müqemmelitoyduuuuu"
1,"EZ GG"
1,"Çok iyiydi ya resmen bittiði için üzüldüm. Santranç sevgisi baþlar gibi oldu içimde ama sonra beceremiyeceðim aklýma geldi. Hemen vazgeçtim."
1,"Çok fazla netflix dizisi izleyen biri deðilim strança da ilgim yoktur ama bu baya övülmüþtü cidden kaliteli diziydi zaten dönem dizilerini severim ben stranç dizisi ama satranç tahtasý pek gösterilimiyor diyenler vardý ama dizi satranç öðretmiyor betty’nin hayatýný anlatýyor bence gayet iyi diziydi "
1,"güzeldi sonunda ölmesini beklemiþtim ama ölmedi"
1,"Son sahneye bayýldým. "
1,"Çok güzel bir diziydi fakat bir yere takýldým kýzýn hademeyi hiç ziyaret etmemesine oysaki adamýn kýzýn üstünde çok büyük bir emeði var "
1,"hey maþþallah jolene saçlarýna hayran kaldým bebeðim o nasýl kabarýk saç öyle"
1,"Bittimi yani ."
1,"o kadar güzeldi ki.keþke daha önce baþlasaymýþým ,dizinin þimdiki kliþe lise dizilerinden farklý ve güzel bi konusu olmasý daha da iyi fakat keþke thomas brodie sangsteri daha fazla görebilseydik bu rol ona çok yakýþmýþ adamdan karizma fýþkýrýyor resmen."
1,"Çekimleriyle oyuncularýyla çok güzel mini diziydi. Hademeye çok üzüldüm adam borcunu bile alamadan gitti."
1,"güzel son."
1,"Her güzel þeyin bir sonu vardýr. Ne yazýk ki bu dizinin de sonuna geldik Ne þanslýdýr ki henüz diziyi izlemeyenler. Gerçekten, konusundan oyunculuðuna, hissettirdiklerinden çekim açýlarýna kadar çok profesyonelce yapýlmýþ bir dizi."
1,"Ýnanýlmazdý, emeði geçen herkese teþekkürler"
1,"yeni sezon gelirse kaldýðým yerden devam ederim çok güzel bir dizi hele finali" 
1,"mükemmel"
1,"Kizda ne goz var ya, diziyi izlemediðim icin mutluyum baya iyiydi"
1,"Hademeye vefa borcunu ödemesi gerekirdi ama gel gör ki çok güzel bir dizi. Bana Satrancý yeniden sevdirdi"
1,"aa 25 dk önce bende diziyi çok beðendim"
1,"Süper bir dizi ders çýkarýlacak çok olay var azim "
1,"Hiç sýkýlmadan üþenmeden 4 defa bitirdim. En sevdiðim diziler arasýnda ilk sýrada yer alýyor. Ýzlemeyen varsa ve bilim kurgu severlere önerimdir"
1,"izlemeniz lazým (Nokta)"
1,"Bu arada film korku diye geçiyor korku deðil ama gayat güzel"
1,"Selamlar güzel diziye benziyor"
1,"3.kere baþladým MÜKEMMEL aþýk oldum.hem ingilizcenizide geliþtiriyo ."
1,"3 sezonu bitirip yeniden baþladým. Harika dizi tek kelime ile mükemmel. Çocuklar burada çok küçükmüþ bir garip oldum baþta."
1,"ben de bi kaç gün önce bitirdim yeniden baþlicam"
1,"Arkadaþlar Stranger Things ben boþ bulunduðum her zaman izliyorum Çünkü insan hiç sýkýlmýyor hiç bunalmýyor ve daha yeni izlemiþ gibi insan heyecanlý oluyor bence bu dizi maceraseverler için fantastik Sevenler Ýçin mükemmel ötesi bir dizi Benim tavsiyem bu diziyi hiç tereddüt etmeden izleyebilirsiniz"
1,"Dizi tartýþmasýz çooookk güzelll"
1,"güzel"
1,"Hergün 1 veya 2 sezonunu bititiyodum luan tekrar izliyorum harika kesinlikle 4,5,6,7. Sezonlarý gelmeli"
1,"Bir günde yaklaþýk olarak 3 sezon bitiriyorum. Çok güzel bir dizi."
1,"film cidden çok güzel ve sürükleyici.bence en az 5 sezon olmalý.yeni baþlayanlar için tavsiyem bazý bölümleri ilerletin çünkü cinsellik var 1-2. bölümleri izlediðimde çok duygulaným neredeyse nasý bu kadar mükemmel bi film yapmayý baþarmýþlardiye aðlicaktým.iyi seyirler"
1,"sonradan seveceksiinn"
1,"Genel olarak beðendim diziyi.gerilim açýsýndan olsun efektler olsun vesayire ama diziye tam bi ýsýnamadým nedense.bi eksiklik varmýþ gibi hissediyorum o yüzden.belki ilerleyen bölümlerde konunun içine biraz daha girdikçe dizi daha sürükleyici bir hal alýr diye düþünüyorum."
1,"Çok güzel bölümdü"
1,"ALLAHIM HARÝKAAAAA"
1,"Dazlak kýz tam bir þaheserNe oynuyor be. Biraz Nathalie Portman ý andýrýyor bana"
1,"netflix dizilerine bayýlýyorum "
1,"Bence çok güzel tavsiye ederim favorim mike ve birbir"
1,"aga diziye yeni baþladým bence güzel ama olaganustuluk aþýrý çok"
1,"Oha bölümlerden biriydi "
1,"Filmi çok seviyordum sadece sonunda çok saçmalýyor bence"
1,"Efsane"
1,"son sahne efsoydu"
1,"hadi hayýrlýsý güzel baþladý"
1,"Legend"
1,"Mukeeemeel ötesi"
1,"lan nasil guzel son o oyle"
1,"Gizem yavaþ yavaþ çözülüyor çok iyi bir dizi"
1,"bu bölümde gayet güzel geçti bence bu diziyi beklentiylede izleseniz hiçbirþey beklemedende izleseniz hoþunuza gidebilir , diziye tarih olarak biraz geç baþladým ama baþladýðým için ASLA piþman deðilim,öneririm"
1,"Oyunculuklar efsane ötesi."
1,"ben böyle bir dizi görmedim aþýrý iyi. ergen dizisi, velet kaynýyo diyenlerin aklý baþýnda mý anlayamadým? sýrf baþroller çocuk ve fantastik bilim kurgu dizisi diye velet falan olmuyo. ayrýca zaten iyice araþtýrýrsanýz gençlik dizisi olduðunu ve birçok kez emmy ödüllerine aday gösterildiðini öðrenirsiniz. dizilere baþlamadan önce bi araþtýrma yapýn derim, ben öyle yapýyorum "
1,"Çevirilerde ufak tefek sorunlar var düzltilirse daha iyi olur bizim için de daha keyfli bir hale gelir "
1,"Abi dizi efsane"
1,"güzel sondu"
1,"3.kez izleyiþim sýkýldýkça izliyorum"
1,"Ok, dizi þimdi sardý"
1,"Mukemmel dizi her bölümü heyecanla izliyorum ve bir bölüm bitince diðer bölüme geçmeyi dört gözle bekliyorum"
1,"Çok güzel bir dizi, iyi güzel "
1,"En sonunda gerilim konusunun hakkýný veren bir bölüm. Bu arada Nancy ismi Nancy Thompsona bir gönderme olabilir mi acabaaa? Hiç sanmam ama müthiþ yaa"
1,"Inanilmaz"
1,"Mükemmel."
1,"Sürükleyici ve dram"
1,"Herþey gayet tadýnda gidiyor. El sen ne tatlý birleysin öyle."
1,"Baya Aksiyonluydu"
1,"Stranger Things çok güzel bir dizi"
1,"Muthis"
1,"Korkuyla bilim kurgunun birleþtiði çok güzel bir dizi"  
1,"olm þaka maka çok iyi lan "   
1,"yaaa çok güzelllll"
1,"dizi gerçekten mükemmel"
1,"Yeni baþladým keþke önceden baslasaydim"  
1,"10 deðil 11 numara diziydi, çocuklarla geçen hikayeleri genelde çok sevmesem de bu çocuklar harika  Stephen king tadýndaydý fikrine tamamen katýlýyorum. Sýradan hikaye ama mükemmel iþlemiþler, süper kurgu ve müthiþ oyunculuk ile özgün hale getirilen bir yapýt."
1,"Evet bugün itibari ile 1.sezon bitti çok mükkemmel bir sezondu ama tabikide mantýk hatalarý vardý ama önemli deðil. Sanýrým herþeyden bu saatten sonra 2.sezonda baþlayacak."
1,"Ne bölümdü bee aðladým resmen"
1,"Þu ana kadarki en iyi bölüm."
1,"Ne bölümdü ama helal olsun"
1,"Harikaaaa"
1,"Sabirsizlaniyorum izlemek için yeni bölümü"
1,"Mükemmel"
1,"Bir oturuþta sezon bitirmek mi? Bunu anca bu dizi yaptýrabilirdi. Vay be!"
1,"bir oturuþta 3 sezon bitiren biriyim ama bunu her gün izliyorum çünkü kýyamýyorum merak ettikçe heyecanlanýyorum.iyi seyirler herkese"
1,"Oha ya çok guzel"
1,"bu diziye bu kadar geç baþlamamalýydým ama sonunda keþfettim"
1,"Bir Diziden Daha Fazlasý!"
1,"böyle baþlamak heyecanlý oldu"
1,"Acayipp"
1,"Inanilmaz"
1,"Muuuuuhhhhtttteeeþeþþþeeeemmmmm"
1,"GERÇEKTEN HARÝKA"
1,"Harikaaa "
1,"3. izleyiþim bu bitsin tekrar izlicem sonra tekrar gerçekten harika."
1,"FAVORÝ BÖLÜMÜM"
1,"Diziyi sözlere dökemiyorum."
1,"Filme düþtüm "  
1,"Dizi güzel ilerliyor "  
1,"Son sahnenin çekim açýsý muhteþem"
1,"elevenýn oyunculuðu muhteþem."
1,"Oyunculuklar harikaa çok süper bi film"
1,"Oyunculuklar mükemmel"
1,"güzel"
1,"Oha sanki o olaylarý ben yaþýyorum"
1,"Süper gidiyor"
1,"þu dizinin 4.sezonunu beklerken tekrar tekrar bitiriyorum tüm bölümleri"
1,"will harika bir oyuncu. aslýnda dizideki tüm çocuklar harika bir oyuncu"
1,"BEGENDIM"
1,"Mükemmel"
1,"efso"
1,"Geç baþladýðým için piþman olduðum tek dizi, izledikçe izlettiriyor efsane.!"   
1,"Kendimi diðer bölüme geçmemek için zor tutuyorum"
1,"þu çocuklarýn oyunculuklarý gerçekten muazzam"
1,"Çok heyecanlý bir bölümdü"
1,"çok güzel bitti"
1,"EFSANE BÝR BÖLÜM"
1,"Allam bu sezon beni öldürecek. Muhteþem!! Muhteþem."
1,"dizinin en iyi sezonu"
1,"Ulan çok iyi be"
1,"anasýný satayým tüylerim diken diken oldu ne bölümdü ya"
1,"Yaaa sonu mükemmeldi yaa"
1,"Þu ana kadar ki en iyi bölüm."
1,"feci derecede sardý siteden çýkamýyorum "
1,"1 günde izleyip bitirdim sýkmadan izletiyor böyle diziler nadir"
1,"Geçen bölümün son sahnesi ve bu bölümün ilk sahnesi sezonunun en güzel sahnesiydi" 
1,"Gerçekten finale yakýþýr bi bölümdü,baya iyiydi"
1,"güzel"
1,"Baþlangýç için güzeldi."
1,"guzel"
1,"Güzell!"
1,"Bu dizide en sevdiðim kýsým herkesin parça parça bir þeyler çözmesi ve sonunda onlarý birleþtirmeleri"
